participant,trial,response_time,group,trialOrder,correct,side,changeTrial,RTwoOutlier,phase
P45,10,3.666128874,TLD,3,1,left,0.0,3.666128874,implicit
P45,11,2.709875822,TLD,3,1,right,1.0,2.709875822,implicit
P45,12,2.383352041,TLD,3,1,right,0.0,2.383352041,implicit
P45,13,2.201747894,TLD,3,1,right,0.0,2.201747894,implicit
P45,14,2.841784954,TLD,3,1,left,1.0,2.841784954,implicit
P45,15,2.885910988,TLD,3,1,left,0.0,2.885910988,implicit
P45,16,2.227942944,TLD,3,1,right,1.0,2.227942944,implicit
P45,17,2.826162815,TLD,3,1,left,1.0,2.826162815,implicit
P45,18,2.739249945,TLD,3,1,right,1.0,2.739249945,implicit
P45,19,2.501093864,TLD,3,1,right,0.0,2.501093864,implicit
P45,20,2.994724989,TLD,3,1,left,1.0,2.994724989,implicit
P45,21,3.099664927,TLD,3,1,left,0.0,3.099664927,implicit
P45,22,2.645072937,TLD,3,1,right,1.0,2.645072937,implicit
P45,23,2.662250042,TLD,3,1,left,1.0,2.662250042,implicit
P45,24,2.380377054,TLD,3,1,right,1.0,2.380377054,implicit
P45,25,3.146161079,TLD,3,1,right,0.0,3.146161079,implicit
P45,26,3.093350172,TLD,3,1,left,1.0,3.093350172,implicit
P45,27,1.525744915,TLD,3,1,right,1.0,1.525744915,implicit
P45,28,1.894006014,TLD,3,0,left,1.0,1.894006014,implicit
P45,29,1.136713982,TLD,3,1,left,0.0,1.136713982,implicit
P45,30,2.574429035,TLD,3,1,right,1.0,2.574429035,implicit
P45,31,2.764928102,TLD,3,1,left,1.0,2.764928102,implicit
P45,32,2.473268032,TLD,3,1,right,1.0,2.473268032,implicit
P45,33,2.5955019,TLD,3,1,right,0.0,2.5955019,implicit
P45,34,3.077512026,TLD,3,1,left,1.0,3.077512026,implicit
P45,35,2.653883934,TLD,3,1,left,0.0,2.653883934,implicit
P45,36,2.360230207,TLD,3,1,right,1.0,2.360230207,implicit
P45,37,2.627126932,TLD,3,1,left,1.0,2.627126932,implicit
P45,38,2.543853998,TLD,3,1,right,1.0,2.543853998,implicit
P45,39,2.183742046,TLD,3,1,right,0.0,2.183742046,implicit
P45,40,2.876938105,TLD,3,1,left,1.0,2.876938105,implicit
P45,41,2.311954975,TLD,3,1,right,1.0,2.311954975,implicit
P45,42,3.061683178,TLD,3,1,left,1.0,3.061683178,implicit
P45,43,2.996186018,TLD,3,1,right,1.0,2.996186018,implicit
P45,44,2.61017108,TLD,3,1,left,1.0,2.61017108,implicit
P45,45,2.760154963,TLD,3,1,right,1.0,2.760154963,implicit
P45,46,3.484634876,TLD,3,1,right,0.0,3.484634876,implicit
P45,47,3.876091957,TLD,3,1,left,1.0,3.876091957,implicit
P45,48,3.217924833,TLD,3,1,left,0.0,3.217924833,implicit
P46,1,0.5403130054,TLD,3,1,left,0.0,,implicit
P46,2,2.660844088,TLD,3,1,right,1.0,2.660844088,implicit
P46,3,2.345756054,TLD,3,1,left,1.0,2.345756054,implicit
P46,4,2.029884815,TLD,3,1,right,1.0,2.029884815,implicit
P46,5,2.26529789,TLD,3,1,right,0.0,2.26529789,implicit
P46,6,2.394567966,TLD,3,1,left,1.0,2.394567966,implicit
P46,7,2.584601879,TLD,3,1,left,0.0,2.584601879,implicit
P46,8,2.129808903,TLD,3,1,right,1.0,2.129808903,implicit
P46,9,2.376646996,TLD,3,1,left,1.0,2.376646996,implicit
P46,10,2.535197973,TLD,3,1,left,0.0,2.535197973,implicit
P46,11,2.228186131,TLD,3,1,right,1.0,2.228186131,implicit
P46,12,2.218163967,TLD,3,1,right,0.0,2.218163967,implicit
P46,13,2.260162115,TLD,3,1,right,0.0,2.260162115,implicit
P46,14,2.540787935,TLD,3,1,left,1.0,2.540787935,implicit
P46,15,2.767271996,TLD,3,1,left,0.0,2.767271996,implicit
P46,16,2.097504854,TLD,3,1,right,1.0,2.097504854,implicit
P46,17,2.410572052,TLD,3,1,left,1.0,2.410572052,implicit
P46,18,2.174165964,TLD,3,1,right,1.0,2.174165964,implicit
P46,19,2.184292078,TLD,3,1,right,0.0,2.184292078,implicit
P46,20,2.342344046,TLD,3,1,left,1.0,2.342344046,implicit
P46,21,2.60395503,TLD,3,1,left,0.0,2.60395503,implicit
P46,22,2.088121891,TLD,3,1,right,1.0,2.088121891,implicit
P46,23,2.428400993,TLD,3,1,left,1.0,2.428400993,implicit
P46,24,2.278419018,TLD,3,1,right,1.0,2.278419018,implicit
P46,25,2.064660072,TLD,3,1,right,0.0,2.064660072,implicit
P46,26,2.745338202,TLD,3,1,left,1.0,2.745338202,implicit
P46,27,2.005798817,TLD,3,1,right,1.0,2.005798817,implicit
P46,28,2.408592939,TLD,3,1,left,1.0,2.408592939,implicit
P46,29,2.435176134,TLD,3,1,left,0.0,2.435176134,implicit
P46,30,2.096144915,TLD,3,1,right,1.0,2.096144915,implicit
P46,31,2.430944204,TLD,3,0,left,1.0,2.430944204,implicit
P46,32,2.290293932,TLD,3,1,right,1.0,2.290293932,implicit
P46,33,2.432829857,TLD,3,1,right,0.0,2.432829857,implicit
P46,34,2.361220837,TLD,3,1,left,1.0,2.361220837,implicit
P46,35,2.703842163,TLD,3,1,left,0.0,2.703842163,implicit
P46,36,2.24179101,TLD,3,1,right,1.0,2.24179101,implicit
P46,37,2.397465944,TLD,3,1,left,1.0,2.397465944,implicit
P46,38,1.960132122,TLD,3,1,right,1.0,1.960132122,implicit
P46,39,2.353351831,TLD,3,1,right,0.0,2.353351831,implicit
P46,40,2.540177107,TLD,3,1,left,1.0,2.540177107,implicit
P46,41,2.611922026,TLD,3,1,right,1.0,2.611922026,implicit
P46,42,2.312716007,TLD,3,1,left,1.0,2.312716007,implicit
P46,43,2.131705046,TLD,3,0,right,1.0,2.131705046,implicit
P46,44,2.743750811,TLD,3,1,left,1.0,2.743750811,implicit
P46,45,1.996324062,TLD,3,1,right,1.0,1.996324062,implicit
P46,46,2.114760876,TLD,3,1,right,0.0,2.114760876,implicit
P46,47,2.394410849,TLD,3,1,left,1.0,2.394410849,implicit
P46,48,2.77030611,TLD,3,1,left,0.0,2.77030611,implicit
P47,1,5.62938714,TLD,4,1,right,0.0,,implicit
P47,2,4.760699034,TLD,4,1,left,1.0,,implicit
P47,3,3.991517067,TLD,4,1,right,1.0,3.991517067,implicit
P47,4,2.41640687,TLD,4,0,right,0.0,2.41640687,implicit
P47,5,4.99495697,TLD,4,1,left,1.0,,implicit
P47,6,4.899989128,TLD,4,1,left,0.0,,implicit
P47,7,4.577153921,TLD,4,1,right,1.0,4.577153921,implicit
P47,8,3.626752853,TLD,4,1,left,1.0,3.626752853,implicit
P47,9,3.310625076,TLD,4,1,right,1.0,3.310625076,implicit
P47,10,3.296416044,TLD,4,1,left,1.0,3.296416044,implicit
P47,11,3.168921947,TLD,4,1,left,0.0,3.168921947,implicit
P47,12,3.027092934,TLD,4,1,right,1.0,3.027092934,implicit
P47,13,3.252236128,TLD,4,1,right,0.0,3.252236128,implicit
P47,14,3.32444191,TLD,4,1,left,1.0,3.32444191,implicit
P47,15,3.051697969,TLD,4,1,left,0.0,3.051697969,implicit
P47,16,3.411458015,TLD,4,1,right,1.0,3.411458015,implicit
P47,17,3.055911064,TLD,4,1,left,1.0,3.055911064,implicit
P47,18,3.196875811,TLD,4,1,right,1.0,3.196875811,implicit
P47,19,2.927856207,TLD,4,1,left,1.0,2.927856207,implicit
P47,20,2.944728136,TLD,4,1,right,1.0,2.944728136,implicit
P47,21,2.890742064,TLD,4,1,left,1.0,2.890742064,implicit
P47,22,3.517237902,TLD,4,1,left,0.0,3.517237902,implicit
P47,23,3.229029894,TLD,4,1,right,1.0,3.229029894,implicit
P47,24,3.251590014,TLD,4,1,right,0.0,3.251590014,implicit
P47,25,2.996954918,TLD,4,1,left,0.0,2.996954918,implicit
P47,26,2.661839962,TLD,4,1,right,1.0,2.661839962,implicit
P47,27,2.547796011,TLD,4,1,left,1.0,2.547796011,implicit
P47,28,2.345065117,TLD,4,1,right,1.0,2.345065117,implicit
P47,29,2.683990002,TLD,4,1,right,0.0,2.683990002,implicit
P47,30,3.391581059,TLD,4,1,left,1.0,3.391581059,implicit
P47,31,3.588123083,TLD,4,1,left,0.0,3.588123083,implicit
P47,32,3.641717911,TLD,4,1,right,1.0,3.641717911,implicit
P47,33,3.11541605,TLD,4,1,right,0.0,3.11541605,implicit
P47,34,3.393670082,TLD,4,1,left,1.0,3.393670082,implicit
P47,35,3.44348383,TLD,4,1,right,1.0,3.44348383,implicit
P47,36,3.562659979,TLD,4,1,left,1.0,3.562659979,implicit
P47,37,3.162410021,TLD,4,1,right,1.0,3.162410021,implicit
P47,38,2.661875963,TLD,4,1,left,1.0,2.661875963,implicit
P47,39,2.816776991,TLD,4,1,left,0.0,2.816776991,implicit
P47,40,3.01342988,TLD,4,1,right,1.0,3.01342988,implicit
P47,41,3.260016918,TLD,4,1,left,1.0,3.260016918,implicit
P47,42,2.811001778,TLD,4,1,right,1.0,2.811001778,implicit
P47,43,2.979360819,TLD,4,1,left,1.0,2.979360819,implicit
P47,44,2.697025061,TLD,4,1,right,1.0,2.697025061,implicit
P47,45,2.951287985,TLD,4,1,right,0.0,2.951287985,implicit
P47,46,2.925770998,TLD,4,1,left,1.0,2.925770998,implicit
P47,47,3.537513971,TLD,4,1,left,0.0,3.537513971,implicit
P47,48,4.724012852,TLD,4,0,right,1.0,,implicit
P50,1,2.759920835,TLD,6,1,right,0.0,2.759920835,implicit
P50,2,3.061023951,TLD,6,1,left,1.0,3.061023951,implicit
P50,3,3.135824919,TLD,6,1,left,0.0,3.135824919,implicit
P50,4,2.352239847,TLD,6,1,right,1.0,2.352239847,implicit
P50,5,2.777011156,TLD,6,1,left,1.0,2.777011156,implicit
P50,6,1.356842995,TLD,6,1,right,1.0,1.356842995,implicit
P50,7,3.396291018,TLD,6,1,left,1.0,3.396291018,implicit
P50,8,3.659361124,TLD,6,1,right,1.0,3.659361124,implicit
P50,9,2.766716957,TLD,6,1,right,0.0,2.766716957,implicit
P50,10,2.925696135,TLD,6,1,left,1.0,2.925696135,implicit
P50,11,3.069868088,TLD,6,1,left,0.0,3.069868088,implicit
P50,12,2.837666035,TLD,6,1,right,1.0,2.837666035,implicit
P50,13,3.014281988,TLD,6,1,right,0.0,3.014281988,implicit
P50,14,3.209787846,TLD,6,1,left,1.0,3.209787846,implicit
P50,15,2.891670942,TLD,6,1,right,1.0,2.891670942,implicit
P50,16,2.932017088,TLD,6,1,right,0.0,2.932017088,implicit
P50,17,3.145607948,TLD,6,1,left,1.0,3.145607948,implicit
P50,18,3.161432981,TLD,6,1,left,0.0,3.161432981,implicit
P50,19,3.203058958,TLD,6,1,left,0.0,3.203058958,implicit
P50,20,2.710067987,TLD,6,1,right,1.0,2.710067987,implicit
P50,21,3.380727053,TLD,6,1,left,1.0,3.380727053,implicit
P50,22,2.805960178,TLD,6,1,right,1.0,2.805960178,implicit
P50,23,2.66656208,TLD,6,1,right,0.0,2.66656208,implicit
P50,24,3.210848808,TLD,6,1,left,1.0,3.210848808,implicit
P50,25,3.160745144,TLD,6,1,left,0.0,3.160745144,implicit
P50,26,2.509757042,TLD,6,1,right,1.0,2.509757042,implicit
P50,27,4.966995955,TLD,6,1,right,0.0,4.966995955,implicit
P50,28,12.85446405,TLD,6,1,left,1.0,,implicit
P50,29,3.142817974,TLD,6,1,right,1.0,3.142817974,implicit
P50,30,3.229276896,TLD,6,1,left,1.0,3.229276896,implicit
P50,31,2.663197041,TLD,6,1,right,1.0,2.663197041,implicit
P50,32,2.646173954,TLD,6,1,left,1.0,2.646173954,implicit
P50,33,3.384266853,TLD,6,1,left,0.0,3.384266853,implicit
P50,34,3.112363815,TLD,6,1,right,1.0,3.112363815,implicit
P50,35,2.977903128,TLD,6,1,left,1.0,2.977903128,implicit
P50,36,2.528325081,TLD,6,1,right,1.0,2.528325081,implicit
P50,37,3.561246872,TLD,6,1,left,1.0,3.561246872,implicit
P50,38,3.345258951,TLD,6,1,right,1.0,3.345258951,implicit
P50,39,4.679722071,TLD,6,1,left,1.0,4.679722071,implicit
P50,40,3.602894068,TLD,6,1,left,0.0,3.602894068,implicit
P50,41,2.604776859,TLD,6,1,right,1.0,2.604776859,implicit
P50,42,2.568127871,TLD,6,1,right,0.0,2.568127871,implicit
P50,43,2.374959946,TLD,6,1,right,0.0,2.374959946,implicit
P50,44,4.628192902,TLD,6,1,left,1.0,4.628192902,implicit
P50,45,2.994813204,TLD,6,0,right,1.0,2.994813204,implicit
P50,46,3.412858009,TLD,6,1,left,1.0,3.412858009,implicit
P50,47,3.003760099,TLD,6,1,left,0.0,3.003760099,implicit
P50,48,2.951519012,TLD,6,1,right,1.0,2.951519012,implicit
P100,1,7.535730124,DLD,5,1,right,0.0,,implicit
P100,2,4.54531002,DLD,5,1,left,1.0,4.54531002,implicit
P100,3,4.71883297,DLD,5,1,left,0.0,4.71883297,implicit
P100,4,4.533302069,DLD,5,1,right,1.0,4.533302069,implicit
P100,5,4.246494055,DLD,5,1,left,1.0,4.246494055,implicit
P100,6,3.774365902,DLD,5,1,right,1.0,3.774365902,implicit
P100,7,2.479141951,DLD,5,1,left,1.0,2.479141951,implicit
P100,8,2.546409845,DLD,5,1,right,1.0,2.546409845,implicit
P100,9,2.252106905,DLD,5,1,right,0.0,2.252106905,implicit
P100,10,2.656346083,DLD,5,1,left,1.0,2.656346083,implicit
P100,11,2.551338196,DLD,5,1,left,0.0,2.551338196,implicit
P100,12,1.97852087,DLD,5,1,right,1.0,1.97852087,implicit
P100,13,2.247479916,DLD,5,1,left,1.0,2.247479916,implicit
P100,14,2.273658991,DLD,5,1,right,1.0,2.273658991,implicit
P100,15,2.429440022,DLD,5,1,left,1.0,2.429440022,implicit
P100,16,2.093612909,DLD,5,1,right,1.0,2.093612909,implicit
P100,17,2.16843605,DLD,5,1,right,0.0,2.16843605,implicit
P100,18,1.527313948,DLD,5,0,left,1.0,1.527313948,implicit
P100,19,3.48484683,DLD,5,1,left,0.0,3.48484683,implicit
P100,20,3.375521898,DLD,5,1,right,1.0,3.375521898,implicit
P100,21,2.46934104,DLD,5,0,right,0.0,2.46934104,implicit
P100,22,3.25675106,DLD,5,1,left,1.0,3.25675106,implicit
P100,23,2.212671041,DLD,5,1,right,1.0,2.212671041,implicit
P100,24,2.893746853,DLD,5,1,left,1.0,2.893746853,implicit
P100,25,2.286856174,DLD,5,1,right,0.0,2.286856174,implicit
P100,26,2.344171047,DLD,5,1,left,1.0,2.344171047,implicit
P100,27,2.081125975,DLD,5,1,right,1.0,2.081125975,implicit
P100,28,2.018399954,DLD,5,0,right,0.0,2.018399954,implicit
P100,29,4.28887701,DLD,5,1,left,1.0,4.28887701,implicit
P100,30,3.002411127,DLD,5,1,left,0.0,3.002411127,implicit
P100,31,1.995717049,DLD,5,1,right,1.0,1.995717049,implicit
P100,32,4.142039061,DLD,5,1,left,1.0,4.142039061,implicit
P100,33,2.978061914,DLD,5,1,right,1.0,2.978061914,implicit
P100,34,2.797631025,DLD,5,1,left,1.0,2.797631025,implicit
P100,35,2.6316998,DLD,5,1,left,0.0,2.6316998,implicit
P100,36,2.294165134,DLD,5,0,right,1.0,2.294165134,implicit
P100,37,2.928533077,DLD,5,1,left,1.0,2.928533077,implicit
P100,38,2.012310982,DLD,5,1,right,1.0,2.012310982,implicit
P100,39,2.491678,DLD,5,1,left,1.0,2.491678,implicit
P100,40,2.369019032,DLD,5,0,left,0.0,2.369019032,implicit
P100,41,3.02738595,DLD,5,1,right,1.0,3.02738595,implicit
P100,42,3.550417185,DLD,5,1,right,0.0,3.550417185,implicit
P100,43,5.064075947,DLD,5,1,right,0.0,5.064075947,implicit
P100,44,3.978240013,DLD,5,1,left,1.0,3.978240013,implicit
P100,45,4.597206116,DLD,5,1,left,0.0,4.597206116,implicit
P100,46,2.677250862,DLD,5,1,right,1.0,2.677250862,implicit
P100,47,3.398539066,DLD,5,1,left,1.0,3.398539066,implicit
P100,48,3.626791954,DLD,5,1,right,1.0,3.626791954,implicit
P55,1,1.120189905,TLD,2,0,left,0.0,1.120189905,implicit
P55,2,2.909423113,TLD,2,1,right,1.0,2.909423113,implicit
P55,3,4.461061001,TLD,2,1,left,1.0,4.461061001,implicit
P55,4,5.684161901,TLD,2,0,left,0.0,,implicit
P55,5,3.445891857,TLD,2,1,right,1.0,3.445891857,implicit
P55,6,7.749575853,TLD,2,1,right,0.0,,implicit
P55,7,3.767734051,TLD,2,0,right,0.0,3.767734051,implicit
P55,8,3.712333918,TLD,2,1,left,1.0,3.712333918,implicit
P55,9,3.865457058,TLD,2,1,left,0.0,3.865457058,implicit
P55,10,2.510135889,TLD,2,1,right,1.0,2.510135889,implicit
P55,11,4.711411953,TLD,2,1,left,1.0,4.711411953,implicit
P55,12,3.943866014,TLD,2,0,right,1.0,3.943866014,implicit
P55,13,0.5129978657,TLD,2,0,left,1.0,0.5129978657,implicit
P55,14,7.279014826,TLD,2,0,right,1.0,,implicit
P55,15,12.84721494,TLD,2,1,right,0.0,,implicit
P55,16,4.228086948,TLD,2,1,left,1.0,4.228086948,implicit
P55,17,3.239938021,TLD,2,1,right,1.0,3.239938021,implicit
P55,18,6.793277979,TLD,2,1,left,1.0,,implicit
P55,19,1.517856121,TLD,2,1,left,0.0,1.517856121,implicit
P55,20,0.509747982,TLD,2,0,right,1.0,0.509747982,implicit
P55,21,0.5105450153,TLD,2,1,left,1.0,0.5105450153,implicit
P55,22,0.5104310513,TLD,2,0,right,1.0,0.5104310513,implicit
P55,23,6.603194952,TLD,2,1,right,0.0,,implicit
P55,24,4.99205184,TLD,2,1,left,1.0,4.99205184,implicit
P55,25,1.707733154,TLD,2,1,right,0.0,1.707733154,implicit
P55,26,2.797487974,TLD,2,1,left,1.0,2.797487974,implicit
P55,27,2.028560877,TLD,2,1,right,1.0,2.028560877,implicit
P55,28,2.02235198,TLD,2,1,right,0.0,2.02235198,implicit
P55,29,2.660358906,TLD,2,0,left,1.0,2.660358906,implicit
P55,30,4.554449081,TLD,2,1,left,0.0,4.554449081,implicit
P55,31,1.992590904,TLD,2,1,right,1.0,1.992590904,implicit
P55,32,3.311915874,TLD,2,1,left,1.0,3.311915874,implicit
P55,33,2.47555995,TLD,2,1,right,1.0,2.47555995,implicit
P55,34,2.281836987,TLD,2,1,left,1.0,2.281836987,implicit
P55,35,2.414671183,TLD,2,0,left,0.0,2.414671183,implicit
P55,36,3.861850977,TLD,2,1,right,1.0,3.861850977,implicit
P55,37,2.135880947,TLD,2,1,right,0.0,2.135880947,implicit
P55,38,2.96050477,TLD,2,1,left,1.0,2.96050477,implicit
P55,39,3.020481825,TLD,2,1,left,0.0,3.020481825,implicit
P55,40,2.176964998,TLD,2,1,right,1.0,2.176964998,implicit
P55,41,2.24801302,TLD,2,1,left,1.0,2.24801302,implicit
P55,42,2.129716873,TLD,2,1,right,1.0,2.129716873,implicit
P55,43,3.477494955,TLD,2,1,left,1.0,3.477494955,implicit
P55,44,0.7117340565,TLD,2,1,right,1.0,0.7117340565,implicit
P55,45,0.6018278599,TLD,2,1,right,0.0,0.6018278599,implicit
P55,46,0.5113589764,TLD,2,0,left,1.0,0.5113589764,implicit
P55,47,0.5209400654,TLD,2,0,left,0.0,0.5209400654,implicit
P55,48,0.5120761395,TLD,2,1,right,1.0,0.5120761395,implicit
P60,1,1.285907984,TLD,4,0,right,0.0,1.285907984,implicit
P60,2,1.263683796,TLD,4,0,left,1.0,1.263683796,implicit
P60,3,5.111979008,TLD,4,1,right,1.0,5.111979008,implicit
P60,4,2.218168974,TLD,4,0,right,0.0,2.218168974,implicit
P60,5,5.089121819,TLD,4,1,left,1.0,5.089121819,implicit
P60,6,3.30415082,TLD,4,0,left,0.0,3.30415082,implicit
P60,7,3.095182896,TLD,4,0,right,1.0,3.095182896,implicit
P60,8,3.545156002,TLD,4,1,left,1.0,3.545156002,implicit
P60,9,7.211966038,TLD,4,1,right,1.0,7.211966038,implicit
P60,10,3.229836941,TLD,4,0,left,1.0,3.229836941,implicit
P60,11,3.46973896,TLD,4,0,left,0.0,3.46973896,implicit
P60,12,3.338618994,TLD,4,1,right,1.0,3.338618994,implicit
P60,13,3.432278156,TLD,4,0,right,0.0,3.432278156,implicit
P60,14,6.476415157,TLD,4,1,left,1.0,6.476415157,implicit
P60,15,3.568508863,TLD,4,0,left,0.0,3.568508863,implicit
P60,16,7.01115799,TLD,4,1,right,1.0,7.01115799,implicit
P60,17,4.979883909,TLD,4,1,left,1.0,4.979883909,implicit
P60,18,5.095948935,TLD,4,1,right,1.0,5.095948935,implicit
P60,19,8.178632975,TLD,4,1,left,1.0,8.178632975,implicit
P60,20,1.541167021,TLD,4,0,right,1.0,1.541167021,implicit
P60,21,3.130454779,TLD,4,1,left,1.0,3.130454779,implicit
P60,22,2.467012882,TLD,4,1,left,0.0,2.467012882,implicit
P60,23,3.879617214,TLD,4,1,right,1.0,3.879617214,implicit
P60,24,8.484459162,TLD,4,1,right,0.0,8.484459162,implicit
P60,25,3.683614969,TLD,4,1,left,0.0,3.683614969,implicit
P60,26,3.061781883,TLD,4,1,right,1.0,3.061781883,implicit
P60,27,2.996230841,TLD,4,1,left,1.0,2.996230841,implicit
P60,28,2.547694921,TLD,4,1,right,1.0,2.547694921,implicit
P60,29,2.883321047,TLD,4,1,right,0.0,2.883321047,implicit
P60,30,2.992281199,TLD,4,1,left,1.0,2.992281199,implicit
P60,31,3.352718115,TLD,4,0,left,0.0,3.352718115,implicit
P60,32,2.591912031,TLD,4,0,right,1.0,2.591912031,implicit
P60,33,0.5180048943,TLD,4,1,right,0.0,0.5180048943,implicit
P60,34,3.126688004,TLD,4,1,left,1.0,3.126688004,implicit
P60,35,2.678021193,TLD,4,1,right,1.0,2.678021193,implicit
P60,36,2.910603046,TLD,4,1,left,1.0,2.910603046,implicit
P60,37,2.296480894,TLD,4,1,right,1.0,2.296480894,implicit
P60,38,7.378220797,TLD,4,1,left,1.0,7.378220797,implicit
P60,39,4.63525486,TLD,4,1,left,0.0,4.63525486,implicit
P60,40,2.814038038,TLD,4,1,right,1.0,2.814038038,implicit
P60,41,3.092597961,TLD,4,1,left,1.0,3.092597961,implicit
P60,42,3.695199013,TLD,4,1,right,1.0,3.695199013,implicit
P60,43,3.012276173,TLD,4,1,left,1.0,3.012276173,implicit
P60,44,1.530133009,TLD,4,1,right,1.0,1.530133009,implicit
P60,45,10.88170004,TLD,4,1,right,0.0,10.88170004,implicit
P60,46,5.624680996,TLD,4,1,left,1.0,5.624680996,implicit
P60,47,10.00088501,TLD,4,1,left,0.0,10.00088501,implicit
P60,48,2.442009926,TLD,4,1,right,1.0,2.442009926,implicit
P62,1,3.263264179,DLD,5,1,right,0.0,3.263264179,implicit
P62,2,2.813205957,DLD,5,1,left,1.0,2.813205957,implicit
P62,3,2.964492083,DLD,5,1,left,0.0,2.964492083,implicit
P62,4,3.009752989,DLD,5,1,right,1.0,3.009752989,implicit
P62,5,2.596860886,DLD,5,1,left,1.0,2.596860886,implicit
P62,6,2.412294149,DLD,5,1,right,1.0,2.412294149,implicit
P62,7,2.991844893,DLD,5,1,left,1.0,2.991844893,implicit
P62,8,3.626966,DLD,5,1,right,1.0,3.626966,implicit
P62,9,2.765172005,DLD,5,1,right,0.0,2.765172005,implicit
P62,10,2.825165033,DLD,5,1,left,1.0,2.825165033,implicit
P62,11,3.28579402,DLD,5,1,left,0.0,3.28579402,implicit
P62,12,3.262283087,DLD,5,1,right,1.0,3.262283087,implicit
P62,13,4.077859163,DLD,5,1,left,1.0,4.077859163,implicit
P62,14,3.010048866,DLD,5,1,right,1.0,3.010048866,implicit
P62,15,2.415422916,DLD,5,1,left,1.0,2.415422916,implicit
P62,16,2.156774044,DLD,5,1,right,1.0,2.156774044,implicit
P62,17,1.263524055,DLD,5,0,right,0.0,,implicit
P62,18,0.5101788044,DLD,5,1,left,1.0,,implicit
P62,19,3.334581137,DLD,5,1,left,0.0,3.334581137,implicit
P62,20,2.745737076,DLD,5,1,right,1.0,2.745737076,implicit
P62,21,2.679063082,DLD,5,1,right,0.0,2.679063082,implicit
P62,22,2.82319212,DLD,5,1,left,1.0,2.82319212,implicit
P62,23,3.043988943,DLD,5,1,right,1.0,3.043988943,implicit
P62,24,2.679963112,DLD,5,1,left,1.0,2.679963112,implicit
P62,25,2.654469013,DLD,5,1,right,0.0,2.654469013,implicit
P62,26,3.496272087,DLD,5,1,left,1.0,3.496272087,implicit
P62,27,2.192618132,DLD,5,1,right,1.0,2.192618132,implicit
P62,28,1.865048885,DLD,5,0,right,0.0,1.865048885,implicit
P62,29,3.010943174,DLD,5,1,left,1.0,3.010943174,implicit
P62,30,2.702060938,DLD,5,1,left,0.0,2.702060938,implicit
P62,31,2.880050182,DLD,5,1,right,1.0,2.880050182,implicit
P62,32,2.627729177,DLD,5,1,left,1.0,2.627729177,implicit
P62,33,2.160791874,DLD,5,1,right,1.0,2.160791874,implicit
P62,34,2.813863993,DLD,5,1,left,1.0,2.813863993,implicit
P62,35,2.66894412,DLD,5,0,left,0.0,2.66894412,implicit
P62,36,3.504612923,DLD,5,1,right,1.0,3.504612923,implicit
P62,37,2.978509903,DLD,5,0,left,1.0,2.978509903,implicit
P62,38,3.262865782,DLD,5,0,right,1.0,3.262865782,implicit
P62,39,3.261455059,DLD,5,0,left,1.0,3.261455059,implicit
P62,40,3.569009781,DLD,5,0,left,0.0,3.569009781,implicit
P62,41,4.110470057,DLD,5,1,right,1.0,4.110470057,implicit
P62,42,2.632376909,DLD,5,1,right,0.0,2.632376909,implicit
P62,43,2.483575106,DLD,5,1,right,0.0,2.483575106,implicit
P62,44,2.7792871,DLD,5,1,left,1.0,2.7792871,implicit
P62,45,2.884157896,DLD,5,1,left,0.0,2.884157896,implicit
P62,46,2.594589949,DLD,5,1,right,1.0,2.594589949,implicit
P62,47,3.347503185,DLD,5,1,left,1.0,3.347503185,implicit
P62,48,3.574754,DLD,5,1,right,1.0,3.574754,implicit
P63,1,3.348620892,TLD,1,1,left,0.0,3.348620892,implicit
P63,2,5.412737131,TLD,1,1,right,1.0,,implicit
P63,3,2.684782982,TLD,1,1,right,0.0,2.684782982,implicit
P63,4,2.625298023,TLD,1,1,left,1.0,2.625298023,implicit
P63,5,2.81974411,TLD,1,1,left,0.0,2.81974411,implicit
P63,6,2.378021955,TLD,1,1,right,1.0,2.378021955,implicit
P63,7,2.535095215,TLD,1,1,right,0.0,2.535095215,implicit
P63,8,2.743242979,TLD,1,1,left,1.0,2.743242979,implicit
P63,9,2.818741083,TLD,1,0,left,0.0,2.818741083,implicit
P63,10,2.627907038,TLD,1,1,right,1.0,2.627907038,implicit
P63,11,2.83187294,TLD,1,1,left,1.0,2.83187294,implicit
P63,12,2.507480145,TLD,1,1,right,1.0,2.507480145,implicit
P63,13,2.983664036,TLD,1,1,right,0.0,2.983664036,implicit
P63,14,2.495553017,TLD,1,1,left,1.0,2.495553017,implicit
P63,15,3.505623102,TLD,1,1,right,1.0,3.505623102,implicit
P63,16,2.783587933,TLD,1,0,right,0.0,2.783587933,implicit
P63,17,3.077669144,TLD,1,1,left,1.0,3.077669144,implicit
P63,18,3.087471008,TLD,1,1,left,0.0,3.087471008,implicit
P63,19,2.24601984,TLD,1,1,right,1.0,2.24601984,implicit
P63,20,2.481113911,TLD,1,1,left,1.0,2.481113911,implicit
P63,21,2.13004303,TLD,1,1,right,1.0,2.13004303,implicit
P63,22,2.514193058,TLD,1,1,left,1.0,2.514193058,implicit
P63,23,2.635071993,TLD,1,0,left,0.0,2.635071993,implicit
